197;53;241;237;land;false;desert;1
198;228;58;238;land;true;plains;1
199;216;179;207;land;true;plains;1
200;237;239;156;land;true;plains;1
201;172;195;178;land;false;desert;1
202;239;190;238;land;false;desert;1
203;182;219;137;land;true;desert;1
204;190;247;143;land;false;desert;1
205;251;71;221;land;false;desert;1
206;226;220;65;land;true;desert;1
207;132;170;211;land;false;desert;1
208;164;109;233;land;false;desert;1
209;252;180;183;land;false;desert;1
210;197;141;180;land;true;desert;1
211;250;189;213;land;false;desert;1
212;74;248;194;land;false;desert;1
213;140;205;240;land;false;desert;1
214;223;150;171;land;true;desert;1
215;199;243;117;land;true;desert;1
216;140;245;194;land;false;desert;1
217;190;96;218;land;true;desert;1
218;230;100;229;land;true;desert;1
219;218;128;240;land;false;desert;1
220;144;225;156;land;true;desert;1
221;248;30;229;land;false;desert;1
222;228;217;111;land;true;desert;1
223;203;243;171;land;false;desert;1
224;167;183;164;land;true;desert;1
225;237;122;151;land;false;desert;1
226;211;139;214;land;false;desert;1
227;213;106;211;land;true;desert;1
228;244;245;160;land;false;urban;1
229;236;180;178;land;false;urban;1
230;159;193;193;land;false;urban;1
231;191;238;165;land;false;urban;1
232;102;233;249;land;false;urban;1
233;207;120;238;land;false;urban;1
234;198;168;186;land;false;urban;1
235;250;58;227;land;true;urban;1
236;178;251;215;land;false;urban;1
237;164;197;140;land;true;urban;1
238;167;174;250;land;true;urban;1
239;241;181;94;land;true;urban;1
240;94;251;195;land;true;urban;1
241;235;217;248;land;true;forest;1
242;239;249;103;land;true;forest;1
243;238;195;200;land;false;plains;1
244;209;148;181;land;false;plains;1
245;201;62;251;land;true;forest;1
246;176;113;254;land;true;forest;1
247;227;168;253;land;true;forest;1
248;167;209;236;land;false;forest;1
249;220;85;211;land;false;forest;1
250;121;204;247;land;false;forest;1
251;211;80;226;land;false;forest;1
252;177;244;99;land;false;forest;1
253;200;253;134;land;true;forest;1
254;36;252;226;land;true;forest;1
255;232;97;186;land;true;plains;1 #8 bit integer limit lol
256;168;244;112;land;true;plains;1
257;239;212;170;land;true;plains;1
258;217;195;120;land;true;plains;1
259;114;180;231;land;true;plains;1
260;147;254;176;land;false;plains;1
261;243;212;234;land;true;plains;1
262;192;232;236;land;false;plains;1
263;115;156;243;land;true;plains;1
264;199;145;214;land;true;plains;1
265;67;20;31;lake;false;lakes;0
266;85;254;240;land;true;plains;1
267;200;96;220;land;false;plains;1
268;131;219;241;land;true;plains;1
269;152;112;248;land;true;plains;1
270;221;198;117;land;true;plains;1
271;180;179;192;land;true;plains;1
272;232;97;253;land;false;desert;1
273;249;210;49;land;false;desert;1
274;126;218;185;land;false;desert;1
275;240;173;161;land;true;desert;1
276;202;159;179;land;true;desert;1
277;121;228;157;land;true;desert;1
278;185;201;125;land;true;desert;1
279;198;195;224;land;true;urban;1
280;100;205;237;land;true;urban;1
281;254;196;242;land;true;urban;1
282;214;185;115;land;false;urban;1
283;85;188;229;land;false;urban;1
284;140;209;164;land;false;urban;1
285;233;147;169;land;false;urban;1
286;184;172;246;land;false;urban;1
287;58;27;62;lake;false;lakes;0
288;245;250;156;land;true;urban;1
289;111;242;165;land;true;urban;1
290;182;238;191;land;true;plains;1
291;231;144;211;land;false;plains;1
292;228;238;184;land;false;plains;1
293;249;219;138;land;true;plains;1
294;196;253;147;land;false;plains;1
295;79;232;204;land;true;plains;1
296;204;179;207;land;false;plains;1
297;192;242;202;land;true;plains;1
298;244;186;157;land;true;plains;1
299;232;229;71;land;false;plains;1
300;253;245;147;land;true;plains;1
301;102;248;230;land;true;plains;1
302;217;181;159;land;true;plains;1
303;195;193;182;land;false;forest;1
304;192;178;131;land;false;forest;1
305;244;49;240;land;false;forest;1
306;247;99;246;land;true;forest;1
307;91;217;209;land;false;forest;1
308;116;189;213;land;false;forest;1
309;58;206;251;land;false;forest;1
310;254;206;95;land;false;forest;1
311;249;215;76;land;false;forest;1
312;239;226;45;land;true;forest;1
313;215;231;228;land;false;forest;1
314;253;115;150;land;false;forest;1
315;222;172;240;land;false;forest;1
316;187;213;150;land;false;forest;1
317;183;159;254;land;false;forest;1
318;156;170;251;land;false;forest;1
319;181;172;208;land;true;forest;1
320;146;160;217;land;false;forest;1
321;145;147;246;land;true;forest;1
322;225;154;123;land;false;forest;1
323;139;166;218;land;true;forest;1
324;181;194;236;land;false;forest;1
325;222;169;189;land;false;forest;1
326;162;204;213;land;false;plains;1
327;245;132;171;land;true;forest;1
328;112;210;215;land;false;forest;1
329;103;241;198;land;false;forest;1
330;230;145;167;land;true;forest;1
331;229;178;201;land;false;forest;1
332;155;222;169;land;true;forest;1
333;98;206;215;land;false;forest;1
334;203;193;252;land;false;forest;1
335;178;230;197;land;true;forest;1
336;152;157;200;land;false;forest;1
337;166;211;201;land;false;forest;1
338;215;137;176;land;true;forest;1
339;140;232;247;land;true;forest;1
340;220;123;202;land;true;forest;1
341;226;106;254;land;false;forest;1
342;206;216;138;land;false;forest;1
343;235;249;83;land;true;forest;1
344;191;181;201;land;true;forest;1
345;170;236;134;land;true;plains;1
346;239;144;143;land;true;urban;1
347;175;243;192;land;true;urban;1
348;169;154;197;land;true;urban;1
349;161;218;197;land;true;urban;1
350;206;179;251;land;true;urban;1
351;132;243;148;land;true;urban;1
352;203;145;175;land;true;urban;1
353;190;207;204;land;false;urban;1
354;222;131;177;land;true;urban;1
355;198;171;173;land;false;urban;1
356;229;247;99;land;false;mountain;1
357;249;186;112;land;true;mountain;1
358;198;138;183;land;true;plains;1
359;242;72;251;land;false;plains;1
360;161;172;252;land;true;plains;1
361;251;130;165;land;false;plains;1
362;151;167;232;land;true;plains;1
363;216;186;109;land;true;plains;1
364;213;106;185;land;true;plains;1
365;161;238;251;land;false;plains;1
366;247;120;153;land;false;plains;1
367;51;254;197;land;false;plains;1
368;171;232;202;land;true;plains;1
369;200;164;169;land;false;plains;1
370;247;201;78;land;true;plains;1
371;88;245;205;land;true;plains;1
372;200;122;233;land;true;forest;1
373;193;193;205;land;true;forest;1
374;246;221;39;land;true;forest;1
375;237;132;218;land;true;forest;1
376;151;144;240;land;true;forest;1
377;238;167;126;land;true;forest;1
378;75;242;249;land;false;forest;1
379;167;153;188;land;true;forest;1
380;204;245;143;land;true;forest;1
381;209;193;132;land;false;forest;1
382;250;233;203;land;true;forest;1
383;234;194;116;land;false;forest;1
384;212;87;251;land;false;forest;1
385;194;75;251;land;true;forest;1
386;232;236;62;land;true;forest;1
387;210;149;152;land;false;forest;1
388;205;135;225;land;true;forest;1
389;228;196;196;land;false;forest;1
390;176;212;184;land;true;forest;1
391;223;169;112;land;true;forest;1
392;186;184;205;land;true;forest;1
393;184;216;135;land;true;forest;1
394;214;207;87;land;true;forest;1
395;219;121;218;land;false;forest;1
396;244;127;196;land;true;forest;1
397;242;200;78;land;true;forest;1
398;217;250;234;land;true;forest;1
399;119;182;217;land;true;forest;1
400;237;143;230;land;true;forest;1
401;138;168;213;land;true;forest;1
402;246;200;76;land;false;forest;1
403;225;173;123;land;false;forest;1
404;189;229;252;land;false;forest;1
405;237;86;252;land;true;forest;1
406;179;214;194;land;false;forest;1
407;190;225;89;land;true;forest;1
408;190;249;134;land;false;forest;1
409;253;192;219;land;true;forest;1
410;184;177;146;land;false;forest;1
411;160;174;198;land;true;forest;1
412;105;241;191;land;false;forest;1
413;181;122;232;land;false;forest;1
414;149;151;231;land;false;forest;1
415;215;120;215;land;false;forest;1
416;171;235;179;land;false;forest;1
417;198;134;235;land;false;forest;1
418;197;151;218;land;false;forest;1
419;195;171;212;land;true;forest;1
420;245;215;126;land;true;forest;1
421;203;202;118;land;false;forest;1
422;210;232;254;land;false;forest;1
423;254;127;120;land;false;forest;1
424;232;242;137;land;true;forest;1
425;153;244;200;land;true;forest;1
426;241;224;135;land;false;forest;1
427;226;229;202;land;false;forest;1
428;75;231;249;land;false;forest;1
429;249;222;175;land;false;forest;1
430;247;239;188;land;false;forest;1
431;248;115;179;land;false;forest;1
432;230;188;231;land;true;forest;1
433;216;196;194;land;false;forest;1
434;248;239;57;land;false;forest;1
435;199;199;133;land;false;forest;1
436;229;233;63;land;false;forest;1
437;191;249;118;land;true;forest;1
438;252;238;195;land;true;forest;1
439;248;177;173;land;true;forest;1
440;180;185;232;land;true;forest;1
441;216;155;229;land;false;forest;1
442;254;189;228;land;false;forest;1
443;230;233;186;land;false;forest;1
444;171;205;169;land;false;forest;1
445;233;195;143;land;false;forest;1
446;227;185;119;land;true;forest;1
447;112;209;214;land;true;forest;1
448;208;176;157;land;true;plains;1
449;184;168;232;land;false;plains;1
450;248;160;216;land;true;plains;1
451;243;203;144;land;false;plains;1
452;213;112;215;land;true;plains;1
453;239;152;163;land;false;plains;1
454;138;203;165;land;false;plains;1
455;209;119;236;land;false;plains;1
456;159;232;195;land;false;plains;1
457;90;251;206;land;false;plains;1
458;179;145;181;land;false;plains;1
459;177;84;240;land;false;plains;1
460;239;60;203;land;false;mountain;1
461;216;218;242;land;false;mountain;1
462;228;226;156;land;false;mountain;1
463;249;153;219;land;false;mountain;1
464;179;238;180;land;false;mountain;1
465;242;126;239;land;false;mountain;1
466;218;224;190;land;false;mountain;1
467;231;222;180;land;false;mountain;1
468;231;66;227;land;false;mountain;1
469;224;203;119;land;false;mountain;1
470;169;139;254;land;false;mountain;1
471;60;248;206;land;false;mountain;1
472;78;199;246;land;false;mountain;1
473;147;208;214;land;false;mountain;1
474;56;48;10;lake;false;lakes;0
475;10;56;37;lake;false;lakes;0
476;225;148;241;land;false;mountain;1
477;243;97;193;land;false;urban;1
478;243;239;168;land;false;urban;1
479;251;38;215;land;false;urban;1
480;163;232;121;land;false;urban;1
481;210;138;228;land;false;urban;1
482;185;149;177;land;false;urban;1
483;131;184;214;land;false;urban;1
484;248;187;142;land;false;urban;1
485;173;176;243;land;false;urban;1
486;190;123;241;land;false;urban;1
487;147;226;163;land;false;urban;1
488;154;185;227;land;false;urban;1
489;82;253;192;land;false;urban;1
490;220;235;146;land;false;urban;1
491;217;252;96;land;false;forest;1
492;218;199;114;land;false;forest;1
493;187;93;238;land;false;forest;1
494;248;113;231;land;false;forest;1
495;142;236;154;land;false;forest;1
496;225;153;181;land;true;forest;1
497;131;254;160;land;false;mountain;1
498;175;234;234;land;false;plains;1
499;227;242;144;land;true;plains;1
500;38;233;236;land;false;plains;1
501;216;179;217;land;true;plains;1
502;183;147;186;land;false;plains;1
503;245;171;246;land;true;plains;1
504;220;228;124;land;true;plains;1
505;193;159;189;land;false;forest;1
506;221;46;244;land;false;forest;1
507;252;200;176;land;false;forest;1
508;240;231;156;land;true;forest;1
509;226;192;124;land;true;forest;1
510;241;200;218;land;false;forest;1
511;97;252;197;land;true;forest;1
512;232;143;242;land;false;forest;1
513;146;150;247;land;true;forest;1
514;195;242;182;land;true;forest;1
515;172;251;82;land;true;forest;1
516;215;189;196;land;false;forest;1
517;244;70;227;land;false;forest;1
518;169;103;230;land;true;forest;1
519;196;252;92;land;true;forest;1
520;229;233;110;land;true;plains;1
521;159;247;208;land;true;plains;1
522;55;244;219;land;true;urban;1
523;244;142;177;land;true;urban;1
524;254;178;193;land;true;urban;1
525;159;252;133;land;true;urban;1
526;254;84;210;land;true;urban;1
527;65;219;244;land;false;urban;1
528;141;248;253;land;true;urban;1
529;240;142;215;land;false;urban;1
530;234;139;179;land;false;urban;1
531;234;195;225;land;true;urban;1
532;227;126;240;land;false;urban;1
533;163;191;203;land;true;urban;1
534;223;191;170;land;true;forest;1
535;126;246;132;land;false;forest;1
536;126;246;202;land;true;forest;1
537;201;225;118;land;true;forest;1
538;212;115;181;land;false;forest;1
539;99;192;242;land;true;forest;1
540;234;205;71;land;true;forest;1
541;254;61;195;land;true;forest;1
542;214;90;198;land;true;forest;1
543;204;80;248;land;true;forest;1
544;220;201;161;land;true;forest;1
545;153;236;120;land;true;forest;1
546;245;246;208;land;true;forest;1
547;219;237;104;land;true;forest;1
548;238;195;187;land;false;plains;1
549;167;184;177;land;false;plains;1
550;192;203;228;land;false;plains;1
551;206;210;123;land;false;plains;1
552;207;231;89;land;true;plains;1
553;248;227;49;land;true;plains;1
554;159;230;129;land;true;plains;1
555;141;191;252;land;false;plains;1
556;250;64;189;land;false;plains;1
557;82;238;233;land;false;plains;1
558;222;240;41;land;false;plains;1
559;234;253;180;land;false;plains;1
560;217;180;172;land;false;plains;1
561;203;156;235;land;false;plains;1
562;201;189;224;land;false;plains;1
563;199;247;90;land;false;plains;1
564;158;252;195;land;false;plains;1
565;224;232;198;land;false;plains;1
566;182;129;250;land;false;plains;1
567;207;207;108;land;false;plains;1
568;252;144;113;land;false;plains;1
569;203;204;154;land;false;plains;1
570;147;176;178;land;false;plains;1
571;220;169;231;land;false;plains;1
572;204;157;141;land;false;plains;1
573;64;249;200;land;false;plains;1
574;216;234;175;land;false;plains;1
575;131;217;253;land;false;plains;1
576;168;212;153;land;false;plains;1
577;219;210;253;land;false;plains;1
578;195;237;117;land;false;plains;1
579;201;211;143;land;false;plains;1
580;233;249;153;land;false;plains;1
581;176;217;199;land;false;desert;1
582;226;93;215;land;false;desert;1
583;250;240;72;land;true;desert;1
584;250;167;212;land;true;desert;1
585;176;249;110;land;true;desert;1
586;225;205;161;land;true;desert;1
587;161;214;159;land;false;desert;1
588;241;230;41;land;false;desert;1
589;200;237;246;land;false;desert;1
590;201;239;69;land;false;desert;1
591;48;208;247;land;false;desert;1
592;178;226;118;land;false;desert;1
593;243;238;183;land;false;desert;1
594;156;207;168;land;false;desert;1
595;204;215;238;land;false;desert;1
596;227;222;196;land;false;desert;1
597;138;180;232;land;false;desert;1
598;163;231;120;land;false;desert;1
599;238;84;221;land;false;desert;1
600;237;234;132;land;false;desert;1
601;212;172;146;land;false;desert;1
602;212;56;234;land;true;desert;1
603;182;172;223;land;true;desert;1
604;221;183;128;land;true;urban;1
605;121;218;240;land;true;urban;1
606;218;175;114;land;false;urban;1
607;148;146;233;land;true;urban;1
608;234;245;50;land;false;plains;1
609;146;114;245;land;false;plains;1
610;251;142;253;land;true;plains;1
611;176;97;244;land;true;plains;1
612;236;247;75;land;true;plains;1
613;163;204;163;land;false;desert;1
614;145;188;199;land;false;desert;1
615;233;137;205;land;false;desert;1
616;245;73;241;land;false;forest;1
617;212;161;246;land;false;forest;1
618;169;176;201;land;false;forest;1
619;119;227;164;land;false;forest;1
620;216;168;118;land;true;forest;1
621;163;237;234;land;true;forest;1
622;139;203;250;land;true;urban;1
623;246;232;221;land;true;urban;1
624;105;189;208;land;true;urban;1
625;243;175;232;land;false;urban;1
626;123;214;208;land;true;urban;1
627;190;253;105;land;true;urban;1
628;186;240;111;land;true;urban;1
629;144;178;179;land;false;urban;1
630;188;236;178;land;true;urban;1 #Last Razuni land province
631;12;121;14;lake;false;lakes;0
632;27;57;23;lake;false;lakes;0
633;6;105;17;lake;false;lakes;0
634;101;12;25;lake;false;lakes;0
635;4;79;15;sea;true;ocean;0
636;5;46;31;sea;true;ocean;0
637;15;4;3;sea;true;ocean;0
638;42;17;12;sea;true;ocean;0
639;108;10;19;lake;false;lakes;0
640;81;9;11;lake;false;lakes;0
641;156;231;183;land;false;plains;2
642;229;85;208;land;true;plains;2
643;220;137;199;land;true;desert;2
644;224;242;166;land;false;desert;2
645;247;228;156;land;true;desert;2
646;206;247;130;land;true;forest;2
647;230;44;230;land;false;desert;2
648;244;107;167;land;false;desert;2
649;211;140;233;land;true;plains;2
650;187;195;241;land;true;plains;2
651;70;233;201;land;false;plains;2
652;216;177;205;land;false;plains;2
653;181;200;197;land;true;plains;2
654;66;13;6;sea;true;ocean;0
655;73;202;241;land;true;plains;2
656;105;221;239;land;true;plains;2
657;244;244;24;land;true;plains;2
658;146;132;237;land;true;plains;2
659;177;200;192;land;true;plains;2
660;120;252;192;land;true;plains;2
661;129;228;210;land;true;plains;2
662;222;101;209;land;true;mountain;2
663;127;197;217;land;true;mountain;2
664;135;198;172;land;true;mountain;2
665;231;244;130;land;true;mountain;2
666;226;235;81;land;true;mountain;2 # Devil's Number >:3
667;147;188;184;land;true;mountain;2
668;224;176;195;land;true;mountain;2
669;213;84;208;land;true;mountain;2
670;116;197;191;land;true;mountain;2
671;116;236;154;land;true;mountain;2
672;244;160;137;land;true;forest;2
673;206;220;229;land;false;forest;2
674;179;208;186;land;false;forest;2
675;193;181;254;land;true;forest;2
676;224;98;190;land;false;forest;2
677;241;110;197;land;false;forest;2
678;134;236;181;land;false;plains;2
679;225;79;220;land;false;plains;2
680;245;161;236;land;false;plains;2
681;254;141;224;land;false;plains;2
682;92;174;251;land;false;plains;2
683;253;161;171;land;false;plains;2
684;195;101;246;land;true;mountain;2
685;246;120;184;land;false;mountain;2
686;229;129;222;land;false;mountain;2
687;177;223;152;land;false;mountain;2
688;130;229;246;land;true;mountain;2
689;224;141;162;land;false;mountain;2
690;205;212;119;land;true;mountain;2
691;178;249;153;land;false;mountain;2
692;112;167;236;land;false;mountain;2
693;148;198;222;land;false;mountain;2
694;171;200;158;land;false;mountain;2
695;142;126;242;land;false;mountain;2
696;191;238;230;land;false;plains;2
697;60;45;29;lake;false;lakes;0
698;107;253;157;land;false;plains;2
699;201;208;230;land;false;plains;2
700;148;226;216;land;false;plains;2
701;108;212;199;land;true;plains;2
702;237;160;247;land;true;plains;2
703;146;166;189;land;false;mountain;2
704;253;219;94;land;false;forest;2
705;236;228;123;land;false;forest;2
706;245;103;218;land;true;forest;2
707;194;178;167;land;true;forest;2
708;158;194;160;land;false;mountain;2
709;208;229;67;land;false;mountain;2
710;154;230;194;land;true;mountain;2
711;233;158;144;land;false;mountain;2
712;185;135;239;land;false;mountain;2
713;241;232;142;land;true;mountain;2
714;53;232;220;land;true;mountain;2
715;207;184;161;land;false;mountain;2
716;75;215;243;land;false;mountain;2
717;153;205;160;land;true;mountain;2
718;163;147;230;land;true;mountain;2
719;131;210;233;land;false;mountain;2
720;253;229;243;land;false;mountain;2
721;234;122;221;land;true;plains;2
722;251;242;231;land;true;plains;2
723;169;94;245;land;false;plains;2
724;172;115;222;land;false;plains;2
725;129;155;230;land;true;plains;2
726;178;221;106;land;true;plains;2
727;224;202;219;land;true;plains;2
728;180;139;244;land;false;plains;2
729;203;226;215;land;true;plains;2
730;235;221;96;land;true;plains;2
731;244;171;102;land;false;plains;2
732;147;162;207;land;false;plains;2
733;203;145;218;land;true;urban;2
734;144;243;206;land;true;urban;2
735;199;174;132;land;true;urban;2
736;115;240;223;land;true;urban;2
737;142;186;194;land;true;urban;2
738;251;70;245;land;true;urban;2
739;239;226;204;land;false;urban;2
740;241;173;188;land;true;urban;2
741;132;194;215;land;false;urban;2
742;121;230;211;land;true;urban;2
743;244;219;233;land;false;urban;2
744;198;228;163;land;true;urban;2
745;151;246;215;land;false;urban;2
746;227;245;145;land;true;urban;2
747;201;232;199;land;true;urban;2
748;137;238;215;land;true;urban;2
749;203;190;172;land;true;urban;2
750;215;197;91;land;true;urban;2
751;203;223;94;land;true;urban;2
752;197;83;245;land;true;urban;2
753;243;93;210;land;true;urban;2
754;202;247;85;land;true;urban;2
755;232;221;230;land;true;urban;2
756;235;202;245;land;false;urban;2
757;211;127;246;land;false;urban;2
758;194;201;225;land;false;forest;2
759;26;237;253;land;false;forest;2
760;220;208;108;land;true;forest;2
761;250;222;82;land;true;mountain;2
762;252;81;227;land;false;mountain;2
763;220;195;100;land;true;mountain;2
764;147;196;210;land;true;mountain;2
765;194;243;208;land;true;mountain;2
766;245;162;244;land;true;mountain;2
767;193;120;190;land;true;forest;2
768;249;219;234;land;true;forest;2
769;250;52;229;land;true;forest;2
770;223;254;225;land;true;forest;2
771;236;130;142;land;false;forest;2
772;191;230;167;land;false;forest;2
773;236;124;175;land;false;forest;2
774;224;239;137;land;false;forest;2
775;232;67;229;land;false;forest;2
776;157;253;184;land;false;forest;2
777;136;242;173;land;false;forest;2
778;148;165;252;land;false;forest;2
779;92;211;207;land;false;forest;2
780;124;184;241;land;false;forest;2
781;206;192;115;land;false;forest;2
782;154;229;188;land;false;forest;2
783;219;228;103;land;false;forest;2
784;212;230;127;land;false;forest;2
785;223;177;205;land;false;forest;2
786;119;243;214;land;false;forest;2
787;233;186;189;land;false;forest;2
788;119;250;202;land;false;forest;2
789;48;235;226;land;false;forest;2
790;236;68;209;land;false;forest;2
791;244;223;63;land;false;forest;2
792;197;237;111;land;false;forest;2
793;235;169;224;land;true;forest;2
794;187;167;179;land;false;forest;2
795;39;213;251;land;false;forest;2
796;189;176;229;land;false;forest;2
797;232;171;101;land;false;forest;2
798;90;230;193;land;false;forest;2
799;188;247;71;land;false;forest;2
800;183;168;164;land;false;forest;2
801;183;141;241;land;false;forest;2
802;180;219;233;land;true;forest;2
803;246;185;199;land;true;forest;2
804;161;212;221;land;false;forest;2
805;229;150;202;land;true;forest;2
806;147;201;252;land;true;forest;2
807;86;253;228;land;true;forest;2
808;228;111;193;land;false;forest;2
809;184;121;246;land;true;forest;2
810;230;102;212;land;false;forest;2
811;252;85;230;land;true;forest;2
812;205;72;224;land;true;forest;2
813;99;170;246;land;true;forest;2
814;243;225;67;land;true;plains;2
